id,account_code,account_name,account_type
4459,ACCT4459,Compte numéro 4459,Charge
4460,ACCT4460,Compte numéro 4460,Charge
4461,ACCT4461,Compte numéro 4461,Produit
4462,ACCT4462,Compte numéro 4462,Passif
4463,ACCT4463,Compte numéro 4463,Produit
4464,ACCT4464,Compte numéro 4464,Produit
4465,ACCT4465,Compte numéro 4465,Produit
4466,ACCT4466,Compte numéro 4466,Produit
4467,ACCT4467,Compte numéro 4467,Actif
4468,ACCT4468,Compte numéro 4468,Charge
4469,ACCT4469,Compte numéro 4469,Charge
4470,ACCT4470,Compte numéro 4470,Actif
4471,ACCT4471,Compte numéro 4471,Charge
4472,ACCT4472,Compte numéro 4472,Passif
4473,ACCT4473,Compte numéro 4473,Charge
4474,ACCT4474,Compte numéro 4474,Charge
4475,ACCT4475,Compte numéro 4475,Passif
4476,ACCT4476,Compte numéro 4476,Actif
4477,ACCT4477,Compte numéro 4477,Produit
4478,ACCT4478,Compte numéro 4478,Charge
4479,ACCT4479,Compte numéro 4479,Produit
4480,ACCT4480,Compte numéro 4480,Actif
4481,ACCT4481,Compte numéro 4481,Produit
4482,ACCT4482,Compte numéro 4482,Charge
4483,ACCT4483,Compte numéro 4483,Produit
4484,ACCT4484,Compte numéro 4484,Actif
4485,ACCT4485,Compte numéro 4485,Charge
4486,ACCT4486,Compte numéro 4486,Actif
4487,ACCT4487,Compte numéro 4487,Passif
4488,ACCT4488,Compte numéro 4488,Actif
4489,ACCT4489,Compte numéro 4489,Produit
4490,ACCT4490,Compte numéro 4490,Passif
4491,ACCT4491,Compte numéro 4491,Charge
4492,ACCT4492,Compte numéro 4492,Produit
4493,ACCT4493,Compte numéro 4493,Produit
4494,ACCT4494,Compte numéro 4494,Passif
4495,ACCT4495,Compte numéro 4495,Produit
4496,ACCT4496,Compte numéro 4496,Charge
4497,ACCT4497,Compte numéro 4497,Produit
4498,ACCT4498,Compte numéro 4498,Actif
4499,ACCT4499,Compte numéro 4499,Passif
4500,ACCT4500,Compte numéro 4500,Actif
4501,ACCT4501,Compte numéro 4501,Passif
4502,ACCT4502,Compte numéro 4502,Passif
4503,ACCT4503,Compte numéro 4503,Actif
4504,ACCT4504,Compte numéro 4504,Charge
4505,ACCT4505,Compte numéro 4505,Passif
4506,ACCT4506,Compte numéro 4506,Passif
4507,ACCT4507,Compte numéro 4507,Produit
4508,ACCT4508,Compte numéro 4508,Passif
4509,ACCT4509,Compte numéro 4509,Actif
4510,ACCT4510,Compte numéro 4510,Charge
4511,ACCT4511,Compte numéro 4511,Actif
4512,ACCT4512,Compte numéro 4512,Actif
4513,ACCT4513,Compte numéro 4513,Produit
4514,ACCT4514,Compte numéro 4514,Passif
4515,ACCT4515,Compte numéro 4515,Charge
4516,ACCT4516,Compte numéro 4516,Produit
4517,ACCT4517,Compte numéro 4517,Actif
4518,ACCT4518,Compte numéro 4518,Charge
4519,ACCT4519,Compte numéro 4519,Actif
4520,ACCT4520,Compte numéro 4520,Passif
4521,ACCT4521,Compte numéro 4521,Charge
4522,ACCT4522,Compte numéro 4522,Passif
4523,ACCT4523,Compte numéro 4523,Passif
4524,ACCT4524,Compte numéro 4524,Produit
4525,ACCT4525,Compte numéro 4525,Charge
4526,ACCT4526,Compte numéro 4526,Charge
4527,ACCT4527,Compte numéro 4527,Charge
4528,ACCT4528,Compte numéro 4528,Actif
4529,ACCT4529,Compte numéro 4529,Passif
4530,ACCT4530,Compte numéro 4530,Passif
4531,ACCT4531,Compte numéro 4531,Produit
4532,ACCT4532,Compte numéro 4532,Actif
4533,ACCT4533,Compte numéro 4533,Actif
4534,ACCT4534,Compte numéro 4534,Produit
4535,ACCT4535,Compte numéro 4535,Passif
4536,ACCT4536,Compte numéro 4536,Produit
4537,ACCT4537,Compte numéro 4537,Charge
4538,ACCT4538,Compte numéro 4538,Passif
4539,ACCT4539,Compte numéro 4539,Passif
4540,ACCT4540,Compte numéro 4540,Charge
4541,ACCT4541,Compte numéro 4541,Passif
4542,ACCT4542,Compte numéro 4542,Passif
4543,ACCT4543,Compte numéro 4543,Actif
4544,ACCT4544,Compte numéro 4544,Actif
4545,ACCT4545,Compte numéro 4545,Charge
4546,ACCT4546,Compte numéro 4546,Passif
4547,ACCT4547,Compte numéro 4547,Produit
4548,ACCT4548,Compte numéro 4548,Actif
4549,ACCT4549,Compte numéro 4549,Charge
4550,ACCT4550,Compte numéro 4550,Charge
4551,ACCT4551,Compte numéro 4551,Actif
4552,ACCT4552,Compte numéro 4552,Passif
4553,ACCT4553,Compte numéro 4553,Actif
4554,ACCT4554,Compte numéro 4554,Passif
4555,ACCT4555,Compte numéro 4555,Actif
4556,ACCT4556,Compte numéro 4556,Charge
4557,ACCT4557,Compte numéro 4557,Charge
4558,ACCT4558,Compte numéro 4558,Charge
4559,ACCT4559,Compte numéro 4559,Produit
4560,ACCT4560,Compte numéro 4560,Produit
4561,ACCT4561,Compte numéro 4561,Actif
4562,ACCT4562,Compte numéro 4562,Passif
4563,ACCT4563,Compte numéro 4563,Charge
4564,ACCT4564,Compte numéro 4564,Passif
4565,ACCT4565,Compte numéro 4565,Charge
4566,ACCT4566,Compte numéro 4566,Passif
4567,ACCT4567,Compte numéro 4567,Actif
4568,ACCT4568,Compte numéro 4568,Produit
4569,ACCT4569,Compte numéro 4569,Charge
4570,ACCT4570,Compte numéro 4570,Passif
4571,ACCT4571,Compte numéro 4571,Actif
4572,ACCT4572,Compte numéro 4572,Passif
4573,ACCT4573,Compte numéro 4573,Passif
4574,ACCT4574,Compte numéro 4574,Actif
4575,ACCT4575,Compte numéro 4575,Charge
4576,ACCT4576,Compte numéro 4576,Passif
4577,ACCT4577,Compte numéro 4577,Passif
4578,ACCT4578,Compte numéro 4578,Produit
4579,ACCT4579,Compte numéro 4579,Charge
4580,ACCT4580,Compte numéro 4580,Produit
4581,ACCT4581,Compte numéro 4581,Actif
4582,ACCT4582,Compte numéro 4582,Actif
4583,ACCT4583,Compte numéro 4583,Passif
4584,ACCT4584,Compte numéro 4584,Charge
4585,ACCT4585,Compte numéro 4585,Charge
4586,ACCT4586,Compte numéro 4586,Actif
4587,ACCT4587,Compte numéro 4587,Produit
4588,ACCT4588,Compte numéro 4588,Charge
4589,ACCT4589,Compte numéro 4589,Actif
4590,ACCT4590,Compte numéro 4590,Produit
4591,ACCT4591,Compte numéro 4591,Produit
4592,ACCT4592,Compte numéro 4592,Charge
4593,ACCT4593,Compte numéro 4593,Produit
4594,ACCT4594,Compte numéro 4594,Actif
4595,ACCT4595,Compte numéro 4595,Actif
4596,ACCT4596,Compte numéro 4596,Produit
4597,ACCT4597,Compte numéro 4597,Actif
4598,ACCT4598,Compte numéro 4598,Produit
4599,ACCT4599,Compte numéro 4599,Produit
4600,ACCT4600,Compte numéro 4600,Produit
4601,ACCT4601,Compte numéro 4601,Actif
4602,ACCT4602,Compte numéro 4602,Produit
4603,ACCT4603,Compte numéro 4603,Produit
4604,ACCT4604,Compte numéro 4604,Charge
4605,ACCT4605,Compte numéro 4605,Actif
4606,ACCT4606,Compte numéro 4606,Produit
4607,ACCT4607,Compte numéro 4607,Actif
4608,ACCT4608,Compte numéro 4608,Actif
4609,ACCT4609,Compte numéro 4609,Charge
4610,ACCT4610,Compte numéro 4610,Charge
4611,ACCT4611,Compte numéro 4611,Produit
4612,ACCT4612,Compte numéro 4612,Charge
4613,ACCT4613,Compte numéro 4613,Produit
4614,ACCT4614,Compte numéro 4614,Charge
4615,ACCT4615,Compte numéro 4615,Passif
4616,ACCT4616,Compte numéro 4616,Passif
4617,ACCT4617,Compte numéro 4617,Produit
4618,ACCT4618,Compte numéro 4618,Passif
4619,ACCT4619,Compte numéro 4619,Charge
4620,ACCT4620,Compte numéro 4620,Actif
4621,ACCT4621,Compte numéro 4621,Charge
4622,ACCT4622,Compte numéro 4622,Actif
4623,ACCT4623,Compte numéro 4623,Actif
4624,ACCT4624,Compte numéro 4624,Produit
4625,ACCT4625,Compte numéro 4625,Charge
4626,ACCT4626,Compte numéro 4626,Passif
4627,ACCT4627,Compte numéro 4627,Actif
4628,ACCT4628,Compte numéro 4628,Passif
4629,ACCT4629,Compte numéro 4629,Actif
4630,ACCT4630,Compte numéro 4630,Passif
4631,ACCT4631,Compte numéro 4631,Passif
4632,ACCT4632,Compte numéro 4632,Charge
4633,ACCT4633,Compte numéro 4633,Produit
4634,ACCT4634,Compte numéro 4634,Passif
4635,ACCT4635,Compte numéro 4635,Actif
4636,ACCT4636,Compte numéro 4636,Actif
4637,ACCT4637,Compte numéro 4637,Charge
4638,ACCT4638,Compte numéro 4638,Passif
4639,ACCT4639,Compte numéro 4639,Actif
4640,ACCT4640,Compte numéro 4640,Actif
4641,ACCT4641,Compte numéro 4641,Charge
4642,ACCT4642,Compte numéro 4642,Actif
4643,ACCT4643,Compte numéro 4643,Passif
4644,ACCT4644,Compte numéro 4644,Passif
4645,ACCT4645,Compte numéro 4645,Actif
4646,ACCT4646,Compte numéro 4646,Produit
4647,ACCT4647,Compte numéro 4647,Actif
4648,ACCT4648,Compte numéro 4648,Actif
4649,ACCT4649,Compte numéro 4649,Actif
4650,ACCT4650,Compte numéro 4650,Produit
4651,ACCT4651,Compte numéro 4651,Produit
4652,ACCT4652,Compte numéro 4652,Actif
4653,ACCT4653,Compte numéro 4653,Produit
4654,ACCT4654,Compte numéro 4654,Actif
4655,ACCT4655,Compte numéro 4655,Charge
4656,ACCT4656,Compte numéro 4656,Actif
4657,ACCT4657,Compte numéro 4657,Actif
4658,ACCT4658,Compte numéro 4658,Produit
4659,ACCT4659,Compte numéro 4659,Actif
4660,ACCT4660,Compte numéro 4660,Actif
4661,ACCT4661,Compte numéro 4661,Charge
4662,ACCT4662,Compte numéro 4662,Actif
4663,ACCT4663,Compte numéro 4663,Actif
4664,ACCT4664,Compte numéro 4664,Charge
4665,ACCT4665,Compte numéro 4665,Produit
4666,ACCT4666,Compte numéro 4666,Produit
4667,ACCT4667,Compte numéro 4667,Actif
4668,ACCT4668,Compte numéro 4668,Passif
4669,ACCT4669,Compte numéro 4669,Produit
4670,ACCT4670,Compte numéro 4670,Produit
4671,ACCT4671,Compte numéro 4671,Charge
4672,ACCT4672,Compte numéro 4672,Passif
4673,ACCT4673,Compte numéro 4673,Charge
4674,ACCT4674,Compte numéro 4674,Produit
4675,ACCT4675,Compte numéro 4675,Charge
4676,ACCT4676,Compte numéro 4676,Passif
4677,ACCT4677,Compte numéro 4677,Charge
4678,ACCT4678,Compte numéro 4678,Produit
4679,ACCT4679,Compte numéro 4679,Actif
4680,ACCT4680,Compte numéro 4680,Actif
4681,ACCT4681,Compte numéro 4681,Passif
4682,ACCT4682,Compte numéro 4682,Actif
4683,ACCT4683,Compte numéro 4683,Charge
4684,ACCT4684,Compte numéro 4684,Produit
4685,ACCT4685,Compte numéro 4685,Passif
4686,ACCT4686,Compte numéro 4686,Charge
4687,ACCT4687,Compte numéro 4687,Charge
4688,ACCT4688,Compte numéro 4688,Passif
4689,ACCT4689,Compte numéro 4689,Passif
4690,ACCT4690,Compte numéro 4690,Passif
4691,ACCT4691,Compte numéro 4691,Passif
4692,ACCT4692,Compte numéro 4692,Produit
4693,ACCT4693,Compte numéro 4693,Produit
4694,ACCT4694,Compte numéro 4694,Passif
4695,ACCT4695,Compte numéro 4695,Produit
4696,ACCT4696,Compte numéro 4696,Passif
4697,ACCT4697,Compte numéro 4697,Charge
4698,ACCT4698,Compte numéro 4698,Charge
4699,ACCT4699,Compte numéro 4699,Passif
4700,ACCT4700,Compte numéro 4700,Produit
4701,ACCT4701,Compte numéro 4701,Produit
4702,ACCT4702,Compte numéro 4702,Produit
4703,ACCT4703,Compte numéro 4703,Charge
4704,ACCT4704,Compte numéro 4704,Passif
4705,ACCT4705,Compte numéro 4705,Actif
4706,ACCT4706,Compte numéro 4706,Produit
4707,ACCT4707,Compte numéro 4707,Actif
4708,ACCT4708,Compte numéro 4708,Produit
4709,ACCT4709,Compte numéro 4709,Charge
4710,ACCT4710,Compte numéro 4710,Passif
4711,ACCT4711,Compte numéro 4711,Passif
4712,ACCT4712,Compte numéro 4712,Actif
4713,ACCT4713,Compte numéro 4713,Passif
4714,ACCT4714,Compte numéro 4714,Actif
4715,ACCT4715,Compte numéro 4715,Actif
4716,ACCT4716,Compte numéro 4716,Produit
4717,ACCT4717,Compte numéro 4717,Passif
4718,ACCT4718,Compte numéro 4718,Passif
4719,ACCT4719,Compte numéro 4719,Charge
4720,ACCT4720,Compte numéro 4720,Actif
4721,ACCT4721,Compte numéro 4721,Passif
4722,ACCT4722,Compte numéro 4722,Produit
4723,ACCT4723,Compte numéro 4723,Produit
4724,ACCT4724,Compte numéro 4724,Charge
4725,ACCT4725,Compte numéro 4725,Produit
4726,ACCT4726,Compte numéro 4726,Charge
4727,ACCT4727,Compte numéro 4727,Actif
4728,ACCT4728,Compte numéro 4728,Actif
4729,ACCT4729,Compte numéro 4729,Actif
4730,ACCT4730,Compte numéro 4730,Passif
4731,ACCT4731,Compte numéro 4731,Charge
4732,ACCT4732,Compte numéro 4732,Actif
4733,ACCT4733,Compte numéro 4733,Charge
4734,ACCT4734,Compte numéro 4734,Produit
4735,ACCT4735,Compte numéro 4735,Actif
4736,ACCT4736,Compte numéro 4736,Produit
4737,ACCT4737,Compte numéro 4737,Passif
4738,ACCT4738,Compte numéro 4738,Produit
4739,ACCT4739,Compte numéro 4739,Actif
4740,ACCT4740,Compte numéro 4740,Produit
4741,ACCT4741,Compte numéro 4741,Passif
4742,ACCT4742,Compte numéro 4742,Passif
4743,ACCT4743,Compte numéro 4743,Passif
4744,ACCT4744,Compte numéro 4744,Charge
4745,ACCT4745,Compte numéro 4745,Charge
4746,ACCT4746,Compte numéro 4746,Produit
4747,ACCT4747,Compte numéro 4747,Passif
4748,ACCT4748,Compte numéro 4748,Actif
4749,ACCT4749,Compte numéro 4749,Charge
4750,ACCT4750,Compte numéro 4750,Produit
4751,ACCT4751,Compte numéro 4751,Charge
4752,ACCT4752,Compte numéro 4752,Produit
4753,ACCT4753,Compte numéro 4753,Produit
4754,ACCT4754,Compte numéro 4754,Produit
4755,ACCT4755,Compte numéro 4755,Actif
4756,ACCT4756,Compte numéro 4756,Charge
4757,ACCT4757,Compte numéro 4757,Actif
4758,ACCT4758,Compte numéro 4758,Actif
4759,ACCT4759,Compte numéro 4759,Produit
4760,ACCT4760,Compte numéro 4760,Produit
4761,ACCT4761,Compte numéro 4761,Produit
4762,ACCT4762,Compte numéro 4762,Produit
4763,ACCT4763,Compte numéro 4763,Passif
4764,ACCT4764,Compte numéro 4764,Produit
4765,ACCT4765,Compte numéro 4765,Charge
4766,ACCT4766,Compte numéro 4766,Charge
4767,ACCT4767,Compte numéro 4767,Actif
4768,ACCT4768,Compte numéro 4768,Passif
4769,ACCT4769,Compte numéro 4769,Produit
4770,ACCT4770,Compte numéro 4770,Charge
4771,ACCT4771,Compte numéro 4771,Charge
4772,ACCT4772,Compte numéro 4772,Charge
4773,ACCT4773,Compte numéro 4773,Passif
4774,ACCT4774,Compte numéro 4774,Charge
4775,ACCT4775,Compte numéro 4775,Passif
4776,ACCT4776,Compte numéro 4776,Produit
4777,ACCT4777,Compte numéro 4777,Charge
4778,ACCT4778,Compte numéro 4778,Charge
4779,ACCT4779,Compte numéro 4779,Produit
4780,ACCT4780,Compte numéro 4780,Produit
4781,ACCT4781,Compte numéro 4781,Charge
4782,ACCT4782,Compte numéro 4782,Charge
4783,ACCT4783,Compte numéro 4783,Actif
4784,ACCT4784,Compte numéro 4784,Produit
4785,ACCT4785,Compte numéro 4785,Passif
4786,ACCT4786,Compte numéro 4786,Produit
4787,ACCT4787,Compte numéro 4787,Passif
4788,ACCT4788,Compte numéro 4788,Produit
4789,ACCT4789,Compte numéro 4789,Produit
4790,ACCT4790,Compte numéro 4790,Actif
4791,ACCT4791,Compte numéro 4791,Passif
4792,ACCT4792,Compte numéro 4792,Passif
4793,ACCT4793,Compte numéro 4793,Actif
4794,ACCT4794,Compte numéro 4794,Produit
4795,ACCT4795,Compte numéro 4795,Actif
4796,ACCT4796,Compte numéro 4796,Passif
4797,ACCT4797,Compte numéro 4797,Actif
4798,ACCT4798,Compte numéro 4798,Charge
4799,ACCT4799,Compte numéro 4799,Actif
4800,ACCT4800,Compte numéro 4800,Actif
4801,ACCT4801,Compte numéro 4801,Actif
4802,ACCT4802,Compte numéro 4802,Passif
4803,ACCT4803,Compte numéro 4803,Actif
4804,ACCT4804,Compte numéro 4804,Charge
4805,ACCT4805,Compte numéro 4805,Charge
4806,ACCT4806,Compte numéro 4806,Charge
4807,ACCT4807,Compte numéro 4807,Charge
4808,ACCT4808,Compte numéro 4808,Actif
4809,ACCT4809,Compte numéro 4809,Actif
4810,ACCT4810,Compte numéro 4810,Charge
4811,ACCT4811,Compte numéro 4811,Passif
4812,ACCT4812,Compte numéro 4812,Actif
4813,ACCT4813,Compte numéro 4813,Actif
4814,ACCT4814,Compte numéro 4814,Actif
4815,ACCT4815,Compte numéro 4815,Passif
4816,ACCT4816,Compte numéro 4816,Produit
4817,ACCT4817,Compte numéro 4817,Charge
4818,ACCT4818,Compte numéro 4818,Actif
4819,ACCT4819,Compte numéro 4819,Charge
4820,ACCT4820,Compte numéro 4820,Produit
4821,ACCT4821,Compte numéro 4821,Produit
4822,ACCT4822,Compte numéro 4822,Produit
4823,ACCT4823,Compte numéro 4823,Produit
4824,ACCT4824,Compte numéro 4824,Produit
4825,ACCT4825,Compte numéro 4825,Actif
4826,ACCT4826,Compte numéro 4826,Passif
4827,ACCT4827,Compte numéro 4827,Charge
4828,ACCT4828,Compte numéro 4828,Produit
4829,ACCT4829,Compte numéro 4829,Charge
4830,ACCT4830,Compte numéro 4830,Charge
4831,ACCT4831,Compte numéro 4831,Produit
4832,ACCT4832,Compte numéro 4832,Charge
4833,ACCT4833,Compte numéro 4833,Charge
4834,ACCT4834,Compte numéro 4834,Produit
4835,ACCT4835,Compte numéro 4835,Charge
4836,ACCT4836,Compte numéro 4836,Charge
4837,ACCT4837,Compte numéro 4837,Actif
4838,ACCT4838,Compte numéro 4838,Charge
4839,ACCT4839,Compte numéro 4839,Passif
4840,ACCT4840,Compte numéro 4840,Charge
4841,ACCT4841,Compte numéro 4841,Actif
4842,ACCT4842,Compte numéro 4842,Passif
4843,ACCT4843,Compte numéro 4843,Actif
4844,ACCT4844,Compte numéro 4844,Produit
4845,ACCT4845,Compte numéro 4845,Passif
4846,ACCT4846,Compte numéro 4846,Charge
4847,ACCT4847,Compte numéro 4847,Produit
4848,ACCT4848,Compte numéro 4848,Actif
4849,ACCT4849,Compte numéro 4849,Charge
4850,ACCT4850,Compte numéro 4850,Charge
4851,ACCT4851,Compte numéro 4851,Charge
4852,ACCT4852,Compte numéro 4852,Actif
4853,ACCT4853,Compte numéro 4853,Produit
4854,ACCT4854,Compte numéro 4854,Actif
4855,ACCT4855,Compte numéro 4855,Produit
4856,ACCT4856,Compte numéro 4856,Produit
4857,ACCT4857,Compte numéro 4857,Produit
4858,ACCT4858,Compte numéro 4858,Passif
4859,ACCT4859,Compte numéro 4859,Actif
4860,ACCT4860,Compte numéro 4860,Produit
4861,ACCT4861,Compte numéro 4861,Actif
4862,ACCT4862,Compte numéro 4862,Actif
4863,ACCT4863,Compte numéro 4863,Actif
4864,ACCT4864,Compte numéro 4864,Passif
4865,ACCT4865,Compte numéro 4865,Passif
4866,ACCT4866,Compte numéro 4866,Charge
4867,ACCT4867,Compte numéro 4867,Passif
4868,ACCT4868,Compte numéro 4868,Produit
4869,ACCT4869,Compte numéro 4869,Produit
4870,ACCT4870,Compte numéro 4870,Produit
4871,ACCT4871,Compte numéro 4871,Passif
4872,ACCT4872,Compte numéro 4872,Produit
4873,ACCT4873,Compte numéro 4873,Charge
4874,ACCT4874,Compte numéro 4874,Produit
4875,ACCT4875,Compte numéro 4875,Actif
4876,ACCT4876,Compte numéro 4876,Charge
4877,ACCT4877,Compte numéro 4877,Charge
4878,ACCT4878,Compte numéro 4878,Passif
4879,ACCT4879,Compte numéro 4879,Charge
4880,ACCT4880,Compte numéro 4880,Passif
4881,ACCT4881,Compte numéro 4881,Passif
4882,ACCT4882,Compte numéro 4882,Charge
4883,ACCT4883,Compte numéro 4883,Produit
4884,ACCT4884,Compte numéro 4884,Charge
4885,ACCT4885,Compte numéro 4885,Produit
4886,ACCT4886,Compte numéro 4886,Produit
4887,ACCT4887,Compte numéro 4887,Passif
4888,ACCT4888,Compte numéro 4888,Produit
4889,ACCT4889,Compte numéro 4889,Passif
4890,ACCT4890,Compte numéro 4890,Actif
4891,ACCT4891,Compte numéro 4891,Produit
4892,ACCT4892,Compte numéro 4892,Actif
4893,ACCT4893,Compte numéro 4893,Charge
4894,ACCT4894,Compte numéro 4894,Produit
4895,ACCT4895,Compte numéro 4895,Actif
4896,ACCT4896,Compte numéro 4896,Actif
4897,ACCT4897,Compte numéro 4897,Charge
4898,ACCT4898,Compte numéro 4898,Passif
4899,ACCT4899,Compte numéro 4899,Charge
4900,ACCT4900,Compte numéro 4900,Actif
4901,ACCT4901,Compte numéro 4901,Actif
4902,ACCT4902,Compte numéro 4902,Passif
4903,ACCT4903,Compte numéro 4903,Produit
4904,ACCT4904,Compte numéro 4904,Passif
4905,ACCT4905,Compte numéro 4905,Produit
4906,ACCT4906,Compte numéro 4906,Passif
4907,ACCT4907,Compte numéro 4907,Produit
4908,ACCT4908,Compte numéro 4908,Actif
4909,ACCT4909,Compte numéro 4909,Charge
4910,ACCT4910,Compte numéro 4910,Charge
4911,ACCT4911,Compte numéro 4911,Passif
4912,ACCT4912,Compte numéro 4912,Charge
4913,ACCT4913,Compte numéro 4913,Charge
4914,ACCT4914,Compte numéro 4914,Actif
4915,ACCT4915,Compte numéro 4915,Passif
4916,ACCT4916,Compte numéro 4916,Passif
4917,ACCT4917,Compte numéro 4917,Actif
4918,ACCT4918,Compte numéro 4918,Actif
4919,ACCT4919,Compte numéro 4919,Passif
4920,ACCT4920,Compte numéro 4920,Actif
4921,ACCT4921,Compte numéro 4921,Produit
4922,ACCT4922,Compte numéro 4922,Passif
4923,ACCT4923,Compte numéro 4923,Charge
4924,ACCT4924,Compte numéro 4924,Passif
4925,ACCT4925,Compte numéro 4925,Actif
4926,ACCT4926,Compte numéro 4926,Produit
4927,ACCT4927,Compte numéro 4927,Actif
4928,ACCT4928,Compte numéro 4928,Actif
4929,ACCT4929,Compte numéro 4929,Actif
4930,ACCT4930,Compte numéro 4930,Actif
4931,ACCT4931,Compte numéro 4931,Charge
4932,ACCT4932,Compte numéro 4932,Actif
4933,ACCT4933,Compte numéro 4933,Passif
4934,ACCT4934,Compte numéro 4934,Actif
4935,ACCT4935,Compte numéro 4935,Produit
4936,ACCT4936,Compte numéro 4936,Actif
4937,ACCT4937,Compte numéro 4937,Passif
4938,ACCT4938,Compte numéro 4938,Produit
4939,ACCT4939,Compte numéro 4939,Passif
4940,ACCT4940,Compte numéro 4940,Produit
4941,ACCT4941,Compte numéro 4941,Produit
4942,ACCT4942,Compte numéro 4942,Produit
4943,ACCT4943,Compte numéro 4943,Produit
4944,ACCT4944,Compte numéro 4944,Charge
4945,ACCT4945,Compte numéro 4945,Charge
4946,ACCT4946,Compte numéro 4946,Passif
4947,ACCT4947,Compte numéro 4947,Actif
4948,ACCT4948,Compte numéro 4948,Charge
