entry_date,account_id,description,debit,credit
2023-09-30,169,Ecriture automatique 4282,502.99,0
2023-10-10,3977,Ecriture automatique 4283,283.18,0
2023-07-29,4386,Ecriture automatique 4284,0,997.08
2023-05-05,4351,Ecriture automatique 4285,775.66,0
2023-01-03,3526,Ecriture automatique 4286,0,978.41
2023-05-18,3376,Ecriture automatique 4287,236.83,0
2023-08-16,323,Ecriture automatique 4288,188.9,0
2023-07-22,4360,Ecriture automatique 4289,0,657.03
2023-05-10,3197,Ecriture automatique 4290,0,686.84
2023-05-09,1326,Ecriture automatique 4291,694.09,0
2023-02-28,1836,Ecriture automatique 4292,437.01,0
2023-09-25,881,Ecriture automatique 4293,0,635.99
2023-04-10,2706,Ecriture automatique 4294,782.62,0
2023-09-28,1639,Ecriture automatique 4295,0,916.52
2023-03-12,3188,Ecriture automatique 4296,351.65,0
2023-05-27,4155,Ecriture automatique 4297,642.13,0
2023-03-29,1285,Ecriture automatique 4298,130.36,0
2023-04-05,4477,Ecriture automatique 4299,0,254.22
2023-06-06,3332,Ecriture automatique 4300,800.79,0
2023-03-08,2986,Ecriture automatique 4301,570.14,0
2023-03-06,2233,Ecriture automatique 4302,526.19,0
2023-05-05,2454,Ecriture automatique 4303,0,135.33
2023-03-12,1384,Ecriture automatique 4304,562.46,0
2023-06-05,3688,Ecriture automatique 4305,0,96.29
2023-06-08,4549,Ecriture automatique 4306,0,827.15
2023-06-16,2070,Ecriture automatique 4307,0,817.54
2023-05-10,3725,Ecriture automatique 4308,608.51,0
2023-03-02,706,Ecriture automatique 4309,727.77,0
2023-05-03,3210,Ecriture automatique 4310,816.04,0
2023-11-21,2813,Ecriture automatique 4311,0,562.57
2023-06-03,2591,Ecriture automatique 4312,0,996.64
2023-09-22,486,Ecriture automatique 4313,0,247.26
2023-03-15,3028,Ecriture automatique 4314,538.79,0
2023-04-02,862,Ecriture automatique 4315,0,180.0
2023-04-16,4138,Ecriture automatique 4316,0,924.76
2023-10-09,1768,Ecriture automatique 4317,463.41,0
2023-02-11,645,Ecriture automatique 4318,630.03,0
2023-03-01,3701,Ecriture automatique 4319,0,141.13
2023-09-19,418,Ecriture automatique 4320,0,466.53
2023-01-26,430,Ecriture automatique 4321,717.52,0
2023-04-09,2832,Ecriture automatique 4322,386.44,0
2023-04-04,2229,Ecriture automatique 4323,224.21,0
2023-03-13,3833,Ecriture automatique 4324,0,892.25
2023-11-21,2199,Ecriture automatique 4325,0,998.64
2023-10-30,3465,Ecriture automatique 4326,0,797.21
2023-07-19,103,Ecriture automatique 4327,506.06,0
2023-05-08,392,Ecriture automatique 4328,436.69,0
2023-09-06,1655,Ecriture automatique 4329,626.6,0
2023-10-23,3594,Ecriture automatique 4330,474.76,0
2023-09-09,4520,Ecriture automatique 4331,677.67,0
2023-09-30,3276,Ecriture automatique 4332,740.3,0
2023-10-10,4566,Ecriture automatique 4333,0,545.34
2023-03-27,777,Ecriture automatique 4334,0,89.91
2023-03-27,1938,Ecriture automatique 4335,0,291.68
2023-03-31,4460,Ecriture automatique 4336,0,121.16
2023-03-19,3468,Ecriture automatique 4337,410.65,0
2023-06-19,385,Ecriture automatique 4338,970.91,0
2023-11-06,3382,Ecriture automatique 4339,0,357.9
2023-07-03,264,Ecriture automatique 4340,596.35,0
2023-11-19,4409,Ecriture automatique 4341,0,809.75
2023-06-10,1529,Ecriture automatique 4342,0,904.72
2023-09-20,3780,Ecriture automatique 4343,231.01,0
2023-04-18,628,Ecriture automatique 4344,340.53,0
2023-08-25,1581,Ecriture automatique 4345,574.33,0
2023-03-26,30,Ecriture automatique 4346,0,568.54
2023-06-08,2063,Ecriture automatique 4347,869.89,0
2023-07-31,2556,Ecriture automatique 4348,0,544.92
2023-09-27,1503,Ecriture automatique 4349,144.78,0
2023-05-14,4096,Ecriture automatique 4350,0,58.44
2023-11-27,1698,Ecriture automatique 4351,52.04,0
2023-08-28,2967,Ecriture automatique 4352,0,249.55
2023-05-20,1473,Ecriture automatique 4353,136.2,0
2023-10-22,2048,Ecriture automatique 4354,482.82,0
2023-09-03,3594,Ecriture automatique 4355,0,639.3
2023-09-28,1951,Ecriture automatique 4356,0,996.08
2023-01-27,4842,Ecriture automatique 4357,0,561.88
2023-08-03,1272,Ecriture automatique 4358,0,225.69
2023-10-15,4214,Ecriture automatique 4359,847.53,0
2023-03-27,282,Ecriture automatique 4360,0,57.01
2023-02-07,3152,Ecriture automatique 4361,0,853.71
2023-07-18,2865,Ecriture automatique 4362,0,951.97
2023-03-06,1910,Ecriture automatique 4363,145.78,0
2023-01-31,1435,Ecriture automatique 4364,300.47,0
2023-09-21,558,Ecriture automatique 4365,0,167.95
2023-05-21,3748,Ecriture automatique 4366,0,783.49
2023-01-23,2280,Ecriture automatique 4367,198.04,0
2023-04-12,1596,Ecriture automatique 4368,907.43,0
2023-03-07,1118,Ecriture automatique 4369,0,561.82
2023-04-12,2773,Ecriture automatique 4370,759.45,0
2023-02-07,705,Ecriture automatique 4371,399.53,0
2023-12-20,3643,Ecriture automatique 4372,229.13,0
2023-12-28,4984,Ecriture automatique 4373,911.84,0
2023-03-27,29,Ecriture automatique 4374,0,940.73
2023-09-06,1786,Ecriture automatique 4375,828.27,0
2023-01-14,2223,Ecriture automatique 4376,0,644.49
2023-10-14,1781,Ecriture automatique 4377,954.71,0
2023-02-09,2895,Ecriture automatique 4378,0,633.17
2023-01-10,4561,Ecriture automatique 4379,0,485.14
2023-05-25,489,Ecriture automatique 4380,0,497.83
2023-10-30,1173,Ecriture automatique 4381,80.44,0
2023-03-07,156,Ecriture automatique 4382,773.99,0
2023-01-19,3916,Ecriture automatique 4383,0,915.76
2023-11-09,2817,Ecriture automatique 4384,328.16,0
2023-05-15,3123,Ecriture automatique 4385,0,454.67
2023-12-02,2055,Ecriture automatique 4386,0,579.72
2023-01-07,1874,Ecriture automatique 4387,0,356.15
2023-07-01,994,Ecriture automatique 4388,130.28,0
2023-12-11,2863,Ecriture automatique 4389,0,74.78
2023-09-11,2893,Ecriture automatique 4390,0,314.34
2023-06-09,4783,Ecriture automatique 4391,990.46,0
2023-12-25,4688,Ecriture automatique 4392,0,46.3
2023-02-15,1012,Ecriture automatique 4393,672.29,0
2023-07-18,4269,Ecriture automatique 4394,0,633.13
2023-09-28,3064,Ecriture automatique 4395,299.39,0
2023-04-26,4211,Ecriture automatique 4396,0,249.1
2023-03-29,2165,Ecriture automatique 4397,0,479.62
2023-01-06,4358,Ecriture automatique 4398,0,309.08
2023-02-24,2221,Ecriture automatique 4399,469.09,0
2023-10-15,571,Ecriture automatique 4400,0,18.48
2023-05-22,4207,Ecriture automatique 4401,706.21,0
2023-10-16,2374,Ecriture automatique 4402,0,894.75
2023-11-15,4399,Ecriture automatique 4403,264.67,0
2023-09-16,1016,Ecriture automatique 4404,0,396.33
2023-09-07,3223,Ecriture automatique 4405,99.88,0
2023-01-25,2986,Ecriture automatique 4406,493.77,0
2023-01-24,4130,Ecriture automatique 4407,889.51,0
2023-12-28,2558,Ecriture automatique 4408,945.26,0
2023-12-15,4904,Ecriture automatique 4409,91.38,0
2023-11-27,3404,Ecriture automatique 4410,238.05,0
2023-02-24,3812,Ecriture automatique 4411,0,226.88
2023-09-27,4367,Ecriture automatique 4412,819.77,0
2023-09-02,3612,Ecriture automatique 4413,0,177.02
2023-08-04,187,Ecriture automatique 4414,0,195.05
2023-12-11,2570,Ecriture automatique 4415,322.96,0
2023-05-11,845,Ecriture automatique 4416,0,288.8
2023-08-14,2051,Ecriture automatique 4417,988.85,0
2023-12-17,3935,Ecriture automatique 4418,0,637.71
2023-11-15,2175,Ecriture automatique 4419,601.88,0
2023-07-06,581,Ecriture automatique 4420,17.72,0
2023-03-29,2435,Ecriture automatique 4421,519.13,0
2023-11-15,2530,Ecriture automatique 4422,0,465.53
2023-12-12,3396,Ecriture automatique 4423,531.19,0
2023-02-11,4616,Ecriture automatique 4424,220.57,0
2023-12-26,4334,Ecriture automatique 4425,0,613.42
2023-09-04,144,Ecriture automatique 4426,0,324.01
2023-04-02,433,Ecriture automatique 4427,686.61,0
2023-05-24,526,Ecriture automatique 4428,200.47,0
2023-11-30,1598,Ecriture automatique 4429,0,571.04
2023-02-20,4739,Ecriture automatique 4430,952.3,0
2023-06-05,4075,Ecriture automatique 4431,0,756.75
2023-07-13,27,Ecriture automatique 4432,0,110.11
2023-05-20,3639,Ecriture automatique 4433,294.21,0
2023-05-13,3485,Ecriture automatique 4434,240.35,0
2023-07-13,3136,Ecriture automatique 4435,107.28,0
2023-01-13,995,Ecriture automatique 4436,87.04,0
2023-10-29,3509,Ecriture automatique 4437,915.71,0
2023-11-17,105,Ecriture automatique 4438,722.61,0
2023-10-07,298,Ecriture automatique 4439,0,860.02
2023-09-13,3458,Ecriture automatique 4440,26.84,0
2023-05-23,2357,Ecriture automatique 4441,973.2,0
2023-11-28,3798,Ecriture automatique 4442,0,599.59
2023-10-15,2403,Ecriture automatique 4443,852.94,0
2023-08-20,2706,Ecriture automatique 4444,0,170.47
2023-01-09,2309,Ecriture automatique 4445,24.17,0
2023-07-30,3372,Ecriture automatique 4446,0,951.2
2023-05-24,2520,Ecriture automatique 4447,0,455.41
2023-04-16,1587,Ecriture automatique 4448,804.3,0
2023-12-10,96,Ecriture automatique 4449,779.91,0
2023-09-10,4514,Ecriture automatique 4450,209.76,0
2023-04-08,3152,Ecriture automatique 4451,0,819.76
2023-01-12,4063,Ecriture automatique 4452,0,834.37
2023-02-19,2426,Ecriture automatique 4453,0,754.18
2024-01-01,1272,Ecriture automatique 4454,0,887.09
2023-12-28,2687,Ecriture automatique 4455,0,580.25
2023-07-30,1923,Ecriture automatique 4456,0,720.61
2023-04-30,1211,Ecriture automatique 4457,838.68,0
2023-09-13,46,Ecriture automatique 4458,0,896.73
2023-02-27,540,Ecriture automatique 4459,783.85,0
2023-08-17,787,Ecriture automatique 4460,913.98,0
2023-05-11,4474,Ecriture automatique 4461,595.35,0
2023-01-12,4678,Ecriture automatique 4462,686.91,0
2023-06-21,1384,Ecriture automatique 4463,524.87,0
2023-05-26,1302,Ecriture automatique 4464,255.69,0
2024-01-01,2421,Ecriture automatique 4465,0,616.54
2023-05-31,4835,Ecriture automatique 4466,465.23,0
2023-09-06,2607,Ecriture automatique 4467,0,24.54
2023-09-06,4124,Ecriture automatique 4468,0,560.79
2023-02-13,468,Ecriture automatique 4469,80.02,0
2023-10-10,2178,Ecriture automatique 4470,144.13,0
2023-07-26,1840,Ecriture automatique 4471,0,437.81
2023-06-08,2403,Ecriture automatique 4472,0,871.96
2023-03-17,4618,Ecriture automatique 4473,113.66,0
2023-08-27,3259,Ecriture automatique 4474,887.51,0
2023-11-25,1393,Ecriture automatique 4475,464.24,0
2023-12-01,3589,Ecriture automatique 4476,159.43,0
2023-04-08,1281,Ecriture automatique 4477,0,882.82
2023-11-16,3291,Ecriture automatique 4478,0,74.54
2023-07-31,3653,Ecriture automatique 4479,0,688.13
2023-01-19,4791,Ecriture automatique 4480,0,835.53
2023-03-29,2615,Ecriture automatique 4481,0,505.98
2023-07-20,3346,Ecriture automatique 4482,0,509.74
2023-05-28,590,Ecriture automatique 4483,0,476.95
2023-02-21,3728,Ecriture automatique 4484,0,74.22
2023-09-24,3221,Ecriture automatique 4485,550.37,0
2023-11-13,653,Ecriture automatique 4486,0,275.04
2023-02-06,104,Ecriture automatique 4487,0,484.0
2023-06-26,434,Ecriture automatique 4488,0,645.12
2023-12-16,811,Ecriture automatique 4489,622.14,0
2023-04-13,713,Ecriture automatique 4490,0,446.08
2023-07-23,2174,Ecriture automatique 4491,569.03,0
2023-02-23,1709,Ecriture automatique 4492,0,902.05
2023-11-13,3937,Ecriture automatique 4493,255.54,0
2023-06-02,2491,Ecriture automatique 4494,65.25,0
2023-02-02,754,Ecriture automatique 4495,0,418.01
2023-11-18,3762,Ecriture automatique 4496,0,967.6
2023-05-14,4593,Ecriture automatique 4497,0,958.14
2023-11-23,2183,Ecriture automatique 4498,0,60.56
2023-04-01,3554,Ecriture automatique 4499,0,557.15
2023-04-18,3429,Ecriture automatique 4500,0,927.34
2023-12-01,1301,Ecriture automatique 4501,208.66,0
2023-06-26,2824,Ecriture automatique 4502,0,724.4
2023-01-13,3818,Ecriture automatique 4503,279.5,0
2023-01-18,2688,Ecriture automatique 4504,0,515.1
2023-04-04,772,Ecriture automatique 4505,194.24,0
2023-06-11,4435,Ecriture automatique 4506,0,301.83
2023-04-05,3236,Ecriture automatique 4507,0,623.71
2023-06-05,3883,Ecriture automatique 4508,0,673.89
2023-06-01,2759,Ecriture automatique 4509,443.73,0
2023-12-13,3538,Ecriture automatique 4510,287.36,0
2023-09-22,589,Ecriture automatique 4511,0,729.0
2023-12-06,2933,Ecriture automatique 4512,366.73,0
2023-12-28,2483,Ecriture automatique 4513,0,946.3
2023-03-21,1784,Ecriture automatique 4514,0,805.47
2023-05-13,4009,Ecriture automatique 4515,225.44,0
2023-11-11,474,Ecriture automatique 4516,531.92,0
2023-06-16,1792,Ecriture automatique 4517,0,592.9
2023-11-17,3240,Ecriture automatique 4518,0,664.42
2023-10-24,4101,Ecriture automatique 4519,54.45,0
2023-03-23,4600,Ecriture automatique 4520,0,460.95
2023-10-18,1710,Ecriture automatique 4521,0,864.43
2023-05-29,1148,Ecriture automatique 4522,587.53,0
2023-06-14,733,Ecriture automatique 4523,0,940.68
2023-12-20,2911,Ecriture automatique 4524,0,461.95
2023-12-29,1668,Ecriture automatique 4525,789.84,0
2023-03-18,324,Ecriture automatique 4526,730.52,0
2023-12-22,1479,Ecriture automatique 4527,0,616.7
2023-05-01,4306,Ecriture automatique 4528,837.13,0
2023-10-13,4107,Ecriture automatique 4529,0,902.79
2023-07-16,2205,Ecriture automatique 4530,0,151.25
2023-07-11,4832,Ecriture automatique 4531,13.51,0
2023-03-22,793,Ecriture automatique 4532,606.15,0
2023-08-28,1705,Ecriture automatique 4533,0,827.54
2023-03-30,4245,Ecriture automatique 4534,0,42.8
2023-07-07,1021,Ecriture automatique 4535,0,199.87
2023-02-17,3252,Ecriture automatique 4536,0,915.36
2023-01-21,954,Ecriture automatique 4537,947.41,0
2023-06-10,249,Ecriture automatique 4538,276.2,0
2023-01-03,209,Ecriture automatique 4539,26.41,0
2023-01-13,4732,Ecriture automatique 4540,944.51,0
2023-10-07,1230,Ecriture automatique 4541,0,933.34
2023-05-02,4027,Ecriture automatique 4542,696.62,0
2023-07-11,2163,Ecriture automatique 4543,0,882.5
2023-06-27,1402,Ecriture automatique 4544,0,18.31
2023-07-21,937,Ecriture automatique 4545,487.33,0
2023-08-27,2521,Ecriture automatique 4546,0,376.24
2023-12-09,891,Ecriture automatique 4547,0,947.8
2023-12-22,95,Ecriture automatique 4548,304.98,0
2023-12-01,3616,Ecriture automatique 4549,436.11,0
2023-12-28,4682,Ecriture automatique 4550,944.46,0
2023-10-16,1183,Ecriture automatique 4551,0,153.47
2023-06-26,1064,Ecriture automatique 4552,0,609.04
2023-10-31,3738,Ecriture automatique 4553,0,126.76
2023-07-31,2398,Ecriture automatique 4554,0,154.36
2023-02-27,815,Ecriture automatique 4555,100.82,0
2023-07-10,3344,Ecriture automatique 4556,936.14,0
2023-02-10,723,Ecriture automatique 4557,0,514.03
2023-07-01,2697,Ecriture automatique 4558,838.25,0
2023-04-04,2469,Ecriture automatique 4559,0,740.15
2023-11-26,410,Ecriture automatique 4560,193.81,0
2023-09-11,1919,Ecriture automatique 4561,0,639.33
2023-06-02,1703,Ecriture automatique 4562,0,771.29
2023-02-18,4919,Ecriture automatique 4563,119.62,0
2023-05-01,3498,Ecriture automatique 4564,11.57,0
2023-12-25,4756,Ecriture automatique 4565,93.2,0
2023-01-24,820,Ecriture automatique 4566,0,881.75
2023-01-03,1938,Ecriture automatique 4567,0,702.19
2023-02-14,3733,Ecriture automatique 4568,541.68,0
2023-03-02,823,Ecriture automatique 4569,0,175.58
2023-11-13,453,Ecriture automatique 4570,0,215.96
2023-06-13,212,Ecriture automatique 4571,0,410.2
2023-04-12,2739,Ecriture automatique 4572,0,595.79
2023-12-05,524,Ecriture automatique 4573,0,644.68
2023-12-20,230,Ecriture automatique 4574,0,320.78
2023-02-12,2546,Ecriture automatique 4575,0,585.84
2023-10-06,1540,Ecriture automatique 4576,0,256.29
2023-08-30,2435,Ecriture automatique 4577,635.2,0
2023-02-17,4634,Ecriture automatique 4578,442.21,0
2023-11-08,4072,Ecriture automatique 4579,0,526.34
2023-11-09,1047,Ecriture automatique 4580,0,264.87
2023-01-07,2447,Ecriture automatique 4581,839.28,0
2023-09-22,529,Ecriture automatique 4582,0,233.47
2023-03-24,971,Ecriture automatique 4583,0,421.08
2023-06-27,1682,Ecriture automatique 4584,0,516.49
2023-01-29,1701,Ecriture automatique 4585,409.57,0
2023-12-11,823,Ecriture automatique 4586,0,894.21
2023-07-17,2783,Ecriture automatique 4587,0,438.19
2023-03-23,1900,Ecriture automatique 4588,964.84,0
2023-03-30,612,Ecriture automatique 4589,0,610.97
2023-09-22,1073,Ecriture automatique 4590,0,488.89
2023-06-21,4599,Ecriture automatique 4591,717.77,0
2023-06-24,4985,Ecriture automatique 4592,0,997.43
2023-12-08,4793,Ecriture automatique 4593,0,400.17
2023-05-23,3388,Ecriture automatique 4594,0,439.89
2023-10-09,150,Ecriture automatique 4595,27.53,0
2023-06-23,544,Ecriture automatique 4596,0,412.13
2023-02-19,4193,Ecriture automatique 4597,275.15,0
2023-07-22,1745,Ecriture automatique 4598,0,737.69
2023-02-08,457,Ecriture automatique 4599,712.29,0
2023-06-20,4195,Ecriture automatique 4600,774.38,0
2023-11-12,3145,Ecriture automatique 4601,0,538.39
2023-07-02,1308,Ecriture automatique 4602,0,763.03
2023-08-31,2177,Ecriture automatique 4603,0,802.97
2023-09-20,85,Ecriture automatique 4604,0,285.62
2023-02-28,3871,Ecriture automatique 4605,478.38,0
2023-07-19,3644,Ecriture automatique 4606,0,72.07
2023-09-30,344,Ecriture automatique 4607,387.11,0
2023-04-07,3239,Ecriture automatique 4608,0,976.68
2023-07-25,3550,Ecriture automatique 4609,0,702.9
2023-03-15,2314,Ecriture automatique 4610,588.79,0
2023-12-29,2800,Ecriture automatique 4611,282.86,0
2023-11-29,3947,Ecriture automatique 4612,338.29,0
2023-06-15,3247,Ecriture automatique 4613,940.21,0
2023-10-11,3946,Ecriture automatique 4614,412.82,0
2023-09-18,84,Ecriture automatique 4615,0,195.71
2023-09-08,1172,Ecriture automatique 4616,0,918.46
2023-11-07,2319,Ecriture automatique 4617,828.49,0
2023-02-01,356,Ecriture automatique 4618,0,367.1
2023-12-21,4591,Ecriture automatique 4619,424.17,0
2023-05-23,981,Ecriture automatique 4620,0,954.4
2023-08-25,385,Ecriture automatique 4621,0,742.9
2023-07-11,2313,Ecriture automatique 4622,738.91,0
2023-05-07,4200,Ecriture automatique 4623,0,205.88
2023-02-06,726,Ecriture automatique 4624,0,934.46
2023-04-27,1317,Ecriture automatique 4625,836.86,0
2023-10-19,2280,Ecriture automatique 4626,0,274.65
2023-09-19,3864,Ecriture automatique 4627,0,735.54
2023-08-12,4987,Ecriture automatique 4628,308.54,0
2023-07-12,4249,Ecriture automatique 4629,0,297.49
2023-02-11,3465,Ecriture automatique 4630,0,219.25
2023-06-25,2728,Ecriture automatique 4631,0,747.06
2023-12-18,1645,Ecriture automatique 4632,0,543.25
2023-10-27,1436,Ecriture automatique 4633,701.89,0
2023-12-06,1352,Ecriture automatique 4634,0,80.15
2023-10-01,4544,Ecriture automatique 4635,0,180.48
2023-05-22,1337,Ecriture automatique 4636,218.63,0
2023-01-22,1719,Ecriture automatique 4637,0,829.4
2023-10-23,1970,Ecriture automatique 4638,0,202.77
2023-08-21,1861,Ecriture automatique 4639,228.78,0
2023-01-01,2726,Ecriture automatique 4640,48.43,0
2023-06-08,4555,Ecriture automatique 4641,959.43,0
2023-02-10,856,Ecriture automatique 4642,409.57,0
2023-10-29,1124,Ecriture automatique 4643,198.72,0
2023-03-19,1262,Ecriture automatique 4644,0,966.19
2023-09-09,1751,Ecriture automatique 4645,0,240.14
2023-01-16,1567,Ecriture automatique 4646,380.43,0
2023-11-01,2806,Ecriture automatique 4647,0,825.82
2023-08-24,1925,Ecriture automatique 4648,0,771.09
2023-05-18,3241,Ecriture automatique 4649,0,944.06
2023-04-18,509,Ecriture automatique 4650,0,812.32
2023-09-23,4171,Ecriture automatique 4651,336.34,0
